"Warehouse_ID,Location,Current_Stock,Demand_Forecast,Lead_Time_Days,Shipping_Time_Days,Stockout_Risk,Operational_Cost,Supplier_ID,Product_Category,Monthly_Sales,Order_Processing_Time,Return_Rate,Customer_Rating,Warehouse_Capacity,Storage_Cost,Transportation_Cost,Backorder_Quantity,Damaged_Goods,Employee_Count,Inventory_Turnover,Stock_Utilization,Delivery_Efficiency,Total_Cost,Estimated_Profit,Demand_Gap,Risk_Score"
"WH232,San Francisco,688,1463,3,7,13,90841,S520,Automotive,1473,3.4476867576327264,6.004963251361914,4.304181751213566,15316,17786,5956,128,4,25,2.140988372093023,0.04492034473752938,10.447686757632727,114583,-113110,775,23.004963251361914"
"WH041,New York,982,3984,2,5,24,58802,S388,Groceries,5676,3.426475553330061,1.066766835863321,4.483220021258354,20994,19518,6490,148,43,79,5.780040733197556,0.04677526912451176,8.42647555333006,84810,-79134,3002,68.06676683586332"
"WH131,New York,4422,828,9,1,5,80974,S181,Groceries,6857,1.1882806385146338,5.671113777428491,1.4424130633121417,31687,11125,6039,106,29,38,1.5506558118498417,0.13955249786978888,2.188280638514634,98138,-91281,-3594,39.67111377742849"
"WH370,Denver,3057,930,4,6,13,33807,S805,Groceries,6939,1.4886181242020944,9.329248311850778,1.8671628818780317,29413,8501,3176,289,18,58,2.2698724239450443,0.10393363478733893,7.488618124202095,45484,-38545,-2127,40.329248311850776"
"WH225,San Francisco,1742,4542,4,1,12,98732,S504,Groceries,7019,3.980181025446416,6.100235069091412,4.319110205594036,15069,12991,14155,176,12,75,4.029276693455798,0.1156015661291393,4.9801810254464165,125878,-118859,2800,30.10023506909141"
"WH223,Los Angeles,618,932,10,2,11,36651,S591,Groceries,8698,4.452741578477104,2.6888454344253865,2.441640807385794,38504,13484,1670,120,40,70,14.074433656957929,0.016050280490338666,6.452741578477104,51805,-43107,314,53.68884543442539"
"WH476,Los Angeles,1386,1271,8,5,13,78191,S225,Furniture,1613,4.147510846808727,7.848355652642475,1.9028880645004904,31646,17732,7714,238,5,78,1.1637806637806638,0.043797004360740695,9.147510846808727,103637,-102024,-115,25.848355652642475"
"WH455,Seattle,2207,3714,9,1,6,79701,S820,Groceries,1621,4.823148959891307,9.578089922832913,4.1692769646403365,46394,19151,559,103,31,27,0.7344811961939284,0.04757080656981506,5.823148959891307,99411,-97790,1507,46.578089922832916"
"WH370,Houston,1488,3011,3,6,13,77440,S744,Apparel,1163,1.7237037566055662,2.496927788337352,1.971136321621336,47706,3022,2563,120,14,33,0.7815860215053764,0.031191045151553264,7.723703756605566,83025,-81862,1523,29.496927788337352"
"WH105,New York,4872,2903,3,6,6,52838,S152,Furniture,7135,2.5455436874849147,3.7808145158913793,3.709456925783388,36005,4009,13393,2,20,40,1.4644909688013137,0.13531453964727122,8.545543687484916,70240,-63105,-1969,29.78081451589138"
"WH282,Chicago,1457,922,5,4,6,56640,S997,Electronics,7717,0.7275646045134385,4.738091338900921,2.418501436716162,14777,10811,5499,289,6,37,5.296499656829101,0.09859917439263721,4.7275646045134385,72950,-65233,-535,16.738091338900922"
"WH489,Dallas,3312,3091,10,2,9,60788,S771,Groceries,4335,4.563695212985087,7.229039762918853,4.916921907375873,18928,17190,4973,179,20,35,1.3088768115942029,0.1749788672865596,6.563695212985087,82951,-78616,-221,36.22903976291885"
"WH376,San Francisco,2605,5126,4,3,25,52334,S260,Groceries,4701,0.7788748473185094,9.496487006752718,3.093092473390587,10338,6035,7781,294,36,91,1.8046065259117083,0.2519829754304508,3.7788748473185096,66150,-61449,2521,70.49648700675272"
"WH458,San Francisco,660,1611,3,1,7,94183,S188,Automotive,6400,2.4662982024444715,2.782415900676167,2.213741807558609,16847,6734,14278,76,31,7,9.696969696969697,0.03917611444174037,3.4662982024444715,115195,-108795,951,40.78241590067617"
"WH033,Miami,2300,1459,4,1,5,88472,S808,Electronics,2672,3.043127258280307,8.158908207584961,4.568741112599906,20247,12513,5813,145,41,59,1.1617391304347826,0.113597076110041,4.0431272582803075,106798,-104126,-841,54.15890820758496"
"WH125,Chicago,4977,1299,5,6,23,91605,S954,Electronics,6841,1.5889942971716529,9.482954802896325,1.8570562785251008,41030,8656,2296,12,11,47,1.3745228049025517,0.12130148671703632,7.588994297171653,102557,-95716,-3678,43.48295480289632"
"WH080,Chicago,2200,2474,3,1,7,30946,S439,Furniture,9333,2.812439155733077,4.466651716300403,3.653630394048341,28605,16645,9292,230,20,59,4.242272727272727,0.07690963118335956,3.812439155733077,56883,-47550,274,31.466651716300404"
"WH286,Dallas,3424,5119,2,4,16,72693,S248,Apparel,8842,4.954139119063811,1.0136077090225002,4.34790865534373,41424,10280,3078,216,26,95,2.5823598130841123,0.08265739667825416,8.95413911906381,86051,-77209,1695,43.0136077090225"
"WH120,Denver,2258,2659,4,5,5,97396,S968,Electronics,4499,1.5280864911971652,1.531034923157801,1.8979746794615888,35457,15946,515,158,40,42,1.9924712134632419,0.06368277067997856,6.528086491197165,113857,-109358,401,46.531034923157804"
"WH092,San Francisco,3547,5117,4,5,20,46592,S799,Electronics,9398,2.694330090329354,5.01915316795986,2.910831242293055,11927,1357,9805,184,40,78,2.649563010995207,0.2973924708644253,7.694330090329354,57754,-48356,1570,65.01915316795986"
"WH477,Atlanta,679,1890,7,1,22,49608,S684,Electronics,1359,1.0009049684878988,4.246762743068387,4.16382187761706,14825,15165,7572,248,3,71,2.0014727540500736,0.045801011804384485,2.000904968487899,72345,-70986,1211,29.246762743068388"
"WH413,Seattle,3412,2576,4,7,25,52720,S899,Automotive,1753,0.5623591337695131,1.286293103341415,2.3583165704423137,32468,5445,4987,111,29,21,0.5137749120750293,0.10508808673155107,7.5623591337695135,63152,-61399,-836,55.286293103341414"
"WH326,San Francisco,1210,1626,4,4,10,55520,S816,Electronics,9166,0.9211585859372614,8.369369680530838,3.01363606050104,49101,17697,11152,210,7,90,7.575206611570248,0.02464308262560844,4.9211585859372615,84369,-75203,416,25.369369680530838"
"WH078,San Francisco,2466,2107,4,2,8,99202,S436,Groceries,1248,1.654442935162124,8.641811555300688,2.089979963461004,49895,11376,4433,42,14,46,0.5060827250608273,0.04942378995891372,3.654442935162124,115011,-113763,-359,30.641811555300688"
"WH055,Miami,849,4475,8,5,10,72838,S126,Apparel,7426,1.6479302049030513,6.541362592937368,4.690850577103633,40691,14310,2042,160,4,78,8.74676089517079,0.02086456464574476,6.6479302049030515,89190,-81764,3626,20.541362592937368"
"WH033,Seattle,620,3801,9,5,25,99965,S261,Apparel,7580,3.737687144060924,9.13037148217024,4.838445802855853,36935,18414,8482,299,30,33,12.225806451612904,0.016786246108027616,8.737687144060924,126861,-119281,3181,64.13037148217023"
"WH243,Seattle,2270,575,4,6,11,59428,S222,Automotive,1848,2.9158884984907307,8.773904518591392,4.036400364079306,11850,2588,8173,181,10,23,0.8140969162995595,0.19156118143459916,8.91588849849073,70189,-68341,-1695,29.773904518591394"
"WH388,San Francisco,2202,2947,10,2,24,84686,S270,Apparel,5667,1.7758619258154102,8.693970318721586,4.417770949626924,48273,18885,13036,92,39,46,2.5735694822888284,0.04561556149400286,3.77586192581541,116607,-110940,745,71.69397031872158"
"WH482,Seattle,2343,1171,3,2,15,59904,S763,Electronics,7410,1.5117728102175207,3.273032649061018,3.4813828088703493,44472,7102,3547,246,1,67,3.1626120358514727,0.052684835402050725,3.5117728102175207,70553,-63143,-1172,19.27303264906102"
"WH387,Los Angeles,4174,3605,10,6,25,45894,S807,Furniture,2555,3.3875728597319155,2.2956056771632865,1.3892132908455372,12979,4433,12383,45,12,75,0.6121226641111643,0.3215964249942214,9.387572859731915,62710,-60155,-569,39.29560567716329"
"WH259,Seattle,4648,3271,2,2,15,38658,S322,Groceries,7125,0.9058792662523584,6.6180187954246295,1.4338227760908846,15598,5751,12666,11,26,59,1.5329173838209982,0.2979869214001795,2.9058792662523585,57075,-49950,-1377,47.61801879542463"
"WH049,Chicago,3577,2582,8,3,7,89377,S825,Furniture,6669,1.1880295053361776,6.155271129611611,4.468922130512553,45556,1133,9913,195,28,97,1.8644115180318703,0.07851874615857406,4.188029505336178,100423,-93754,-995,41.15527112961161"
"WH322,Chicago,1502,2782,5,4,11,39104,S134,Furniture,1245,3.861235788809856,7.821841335566494,3.5958336788466028,44913,12304,1408,81,15,79,0.8288948069241012,0.033442433148531604,7.861235788809855,52816,-51571,1280,33.82184133556649"
"WH131,Denver,2556,886,9,7,19,98956,S516,Furniture,9931,4.28731836791671,7.256458115904856,1.192385857830776,15965,16289,8362,221,0,14,3.8853677621283254,0.16010021922956466,11.287318367916711,123607,-113676,-1670,26.256458115904856"
"WH264,Atlanta,3807,3546,10,3,12,57378,S314,Electronics,7646,2.5340931792741763,4.886547723228596,2.6503415403816244,29822,2827,5546,47,28,63,2.008405568689257,0.127657434109047,5.534093179274176,65751,-58105,-261,44.886547723228595"
"WH371,Houston,929,2849,7,3,15,87397,S391,Apparel,9526,3.8212991060632175,0.8356791186885874,1.6021985381931798,44786,16282,11137,124,1,27,10.254036598493004,0.020743089358281605,6.8212991060632175,114816,-105290,1920,16.83567911868859"
"WH183,Houston,4448,2335,5,1,13,90309,S518,Electronics,5763,4.660653790720515,7.223295683064421,3.9808312949528566,30810,8728,14870,138,17,7,1.295638489208633,0.14436871145731905,5.660653790720515,113907,-108144,-2113,37.22329568306442"
"WH329,New York,1747,4930,5,3,20,95132,S927,Apparel,1695,1.7288625945903386,6.210058704989876,2.72941637038755,36489,12353,4864,113,19,50,0.9702346880366343,0.047877442516922906,4.728862594590339,112349,-110654,3183,45.210058704989876"
"WH232,Dallas,519,3854,2,4,16,96949,S278,Groceries,2065,4.444190954080326,2.639036372666176,3.201119647163603,34100,6332,6145,273,31,86,3.978805394990366,0.015219941348973608,8.444190954080327,109426,-107361,3335,49.639036372666176"
"WH488,Denver,1769,2744,7,6,18,63690,S782,Apparel,6256,2.828759507559984,3.1821570672938493,3.2286233254464234,18687,7616,14003,237,28,67,3.5364612775579425,0.09466474019371755,8.828759507559983,85309,-79053,975,49.18215706729385"
"WH344,Houston,2073,894,8,2,21,34990,S123,Furniture,8141,4.106776602277567,6.083528641458038,4.126618244727672,36001,1476,14534,262,3,55,3.9271587071876506,0.057581733840726644,6.106776602277567,51000,-42859,-1179,30.083528641458038"
"WH060,New York,969,1093,4,3,7,51567,S231,Furniture,2127,3.5916846245866525,4.990166015076094,3.068268638228219,26229,4565,2540,206,35,17,2.195046439628483,0.03694384078691525,6.5916846245866525,58672,-56545,124,46.99016601507609"
"WH194,Dallas,1204,1222,9,5,19,43468,S735,Groceries,8904,3.98480262644586,8.941255065037273,4.2331320862931,43074,6812,2324,244,3,90,7.395348837209302,0.027951896735849933,8.984802626445859,52604,-43700,18,30.941255065037275"
"WH489,Seattle,3853,1343,3,4,15,40856,S941,Apparel,5090,1.1970493389860122,1.9990417724826903,3.5388092246218537,13948,8099,6692,112,45,12,1.3210485336101738,0.27624032119300257,5.197049338986012,55647,-50557,-2510,61.99904177248269"
"WH470,New York,2498,800,8,7,25,45456,S433,Furniture,4404,3.0426539147064933,2.836929063215729,3.84423661685033,23341,14588,1950,107,17,77,1.7630104083266613,0.10702197849278094,10.042653914706493,61994,-57590,-1698,44.83692906321573"
"WH175,Los Angeles,2366,3994,10,3,15,92482,S228,Furniture,1770,1.8241639642729868,4.735391191752465,2.81953460155612,25357,8940,9011,141,38,66,0.7480980557903635,0.09330756792996017,4.824163964272987,110433,-108663,1628,57.73539119175247"
"WH419,San Francisco,2492,598,8,3,19,55080,S783,Automotive,4399,2.865143964390016,3.8694784283311616,1.5171659808176967,33279,18414,11372,89,29,5,1.7652487961476726,0.07488205775413925,5.8651439643900165,84866,-80467,-1894,51.86947842833116"
"WH246,Chicago,2610,3115,10,2,15,71855,S646,Apparel,3294,1.8237405142751533,8.629357553314616,2.990195130698364,42413,12091,7749,289,5,98,1.2620689655172415,0.06153773607148751,3.823740514275153,91695,-88401,505,28.629357553314616"
"WH401,Atlanta,3157,3940,5,2,8,99706,S219,Groceries,4202,2.6390383873176684,2.1545729402702984,4.772301858739361,45610,12957,14529,270,5,53,1.3310104529616724,0.06921727691295769,4.639038387317669,127192,-122990,783,15.154572940270299"
"WH079,Dallas,3347,878,6,5,24,55163,S581,Automotive,3689,2.3453571181140878,0.8663331798780438,2.087799942294664,19511,11709,12230,210,44,78,1.1021810576635793,0.1715442570857465,7.345357118114087,79102,-75413,-2469,68.86633317987804"
"WH113,Houston,1875,4065,9,2,23,48912,S164,Apparel,1713,4.9459697662334925,6.440620880207227,2.094185523348728,24950,1887,14635,298,24,90,0.9136,0.07515030060120241,6.9459697662334925,65434,-63721,2190,53.44062088020723"
"WH482,Dallas,654,2773,6,6,25,37339,S980,Furniture,2042,3.0570397871626613,1.3311917566619993,1.1773881095956478,48570,4473,1954,268,19,82,3.1223241590214066,0.013465101914762198,9.057039787162662,43766,-41724,2119,45.331191756662"
"WH095,Denver,4991,2525,5,2,11,79488,S320,Furniture,9049,0.882523775170698,8.559356587605937,4.01398501991862,22805,3272,13564,126,48,94,1.8130635143257865,0.2188555141416356,2.8825237751706982,96324,-87275,-2466,67.55935658760593"
"WH387,Chicago,1889,2271,9,4,11,91701,S759,Groceries,3138,3.660245870006418,6.999616024693093,1.625875066422891,30630,6237,13797,63,19,92,1.6611964002117523,0.06167156382631407,7.660245870006419,111735,-108597,382,36.9996160246931"
"WH189,Los Angeles,939,4581,9,2,9,96247,S286,Electronics,1312,4.22581435457915,4.229580651247242,3.634583879275223,46548,2946,5515,150,5,28,1.3972310969116082,0.020172724929105438,6.22581435457915,104708,-103396,3642,18.229580651247243"
"WH039,New York,2347,2434,7,3,17,93079,S445,Electronics,2906,1.1920186050854469,4.713906096287271,2.2531771140801244,46837,5506,9020,88,24,21,1.2381763953983809,0.050109955804171914,4.192018605085447,107605,-104699,87,45.713906096287275"
"WH233,Atlanta,4434,4997,8,2,20,65546,S355,Groceries,9664,2.369220536777128,5.4782019266972135,3.025049085793932,20120,5212,7969,97,18,77,2.1795218764095625,0.22037773359840954,4.369220536777128,78727,-69063,563,43.47820192669721"
"WH303,Miami,1602,4403,9,3,5,98673,S139,Electronics,4423,3.422803141811317,9.035054141753209,2.013285407379977,12348,5046,13352,268,42,7,2.760923845193508,0.12973760932944606,6.4228031418113165,117071,-112648,2801,56.03505414175321"
"WH105,Miami,2936,5034,3,6,9,82925,S372,Furniture,9521,3.1184629855361354,2.2618466159821398,4.6972873053061015,23562,19875,1132,55,36,22,3.2428474114441417,0.12460741872506578,9.118462985536135,103932,-94411,2098,47.26184661598214"
"WH018,Atlanta,2437,1217,4,4,5,75859,S656,Furniture,4990,2.707463618478855,2.629567306502714,2.808186401079272,36928,10790,12841,224,24,18,2.047599507591301,0.0659932842287695,6.7074636184788545,99490,-94500,-1220,31.629567306502715"
"WH350,Miami,2652,1374,2,7,21,44162,S230,Furniture,5892,3.4998594681456465,8.106075918912826,3.3667663126755167,20238,15998,5669,198,9,82,2.2217194570135748,0.13104061666172548,10.499859468145647,65829,-59937,-1278,38.10607591891282"
"WH287,Atlanta,4693,4306,4,1,24,38920,S129,Automotive,9883,3.5767868342908464,7.175892317258725,2.721773368535052,22130,17787,4640,90,2,97,2.105902407841466,0.21206507004066877,4.576786834290846,61347,-51464,-387,33.17589231725873"
"WH354,Los Angeles,2929,2193,4,1,23,93422,S519,Electronics,6796,2.4544030599094624,4.861912174903886,1.3737950860041748,12910,3528,10857,63,24,87,2.3202458176852168,0.22687838884585593,3.4544030599094624,107807,-101011,-736,51.861912174903885"
"WH395,Dallas,4860,5137,6,1,6,55459,S157,Automotive,1101,3.552012205955158,3.362482116668532,4.441950849272167,36306,2942,3679,179,43,48,0.22654320987654322,0.1338621715418939,4.552012205955158,62080,-60979,277,52.36248211666853"
"WH344,Denver,985,474,6,7,5,96689,S532,Apparel,9816,1.206092406774633,4.930170322739985,3.6090031810961056,43485,11804,3414,113,9,83,9.965482233502538,0.022651489019202022,8.206092406774633,111907,-102091,-511,18.930170322739986"
"WH418,Chicago,3322,2770,3,6,22,90331,S476,Apparel,6836,3.0223524789461256,4.474620031316709,1.7795892787025895,24388,16588,9369,105,28,6,2.057796508127634,0.1362145317369198,9.022352478946125,116288,-109452,-552,54.47462003131671"
"WH181,Denver,3264,2646,6,1,10,65921,S627,Apparel,3316,2.82938888827762,4.0461998363244565,3.3780191693645083,49628,19408,4478,177,29,93,1.0159313725490196,0.06576932376884018,3.82938888827762,89807,-86491,-618,43.046199836324455"
"WH128,Seattle,1410,2117,8,5,25,68512,S984,Automotive,7919,0.9952261784291656,3.0121736994564587,3.818971135570209,25647,13314,2177,16,10,33,5.616312056737589,0.054977190314656685,5.995226178429165,84003,-76084,707,38.012173699456454"
"WH404,Atlanta,1319,4559,3,6,13,74534,S305,Furniture,5863,4.4910984654637645,8.92549172833224,4.622318789842045,22844,3352,12320,226,22,52,4.445034116755117,0.05773945018385572,10.491098465463764,90206,-84343,3240,43.92549172833224"
"WH354,Atlanta,3013,2774,2,1,14,68302,S306,Furniture,8883,2.383043141033821,7.57452288357724,4.99825819132484,15190,13477,8696,255,7,94,2.9482243611018917,0.19835418038183014,3.383043141033821,90475,-81592,-239,28.574522883577238"
"WH106,Los Angeles,3765,3292,3,1,9,62523,S154,Apparel,6925,4.259642944243053,0.9905146784731604,3.062051985854062,36936,3612,5023,300,6,55,1.8393094289508631,0.1019330734243015,5.259642944243053,71158,-64233,-473,15.990514678473161"
"WH257,Houston,1169,3503,3,6,11,79946,S198,Electronics,6622,2.168005386211944,5.748849669127982,4.299019568035421,35367,18442,6998,133,25,74,5.664670658682635,0.03305341137218311,8.168005386211945,105386,-98764,2334,41.74884966912798"
"WH305,New York,1969,1594,2,6,24,67751,S755,Apparel,1686,4.145867799755509,9.617225293667742,3.020691256782289,49519,6988,2877,46,27,68,0.856272219400711,0.03976251539813001,10.145867799755509,77616,-75930,-375,60.617225293667744"
"WH090,Seattle,3512,3056,2,5,11,81104,S775,Electronics,1239,1.5537477711932466,6.524725714810358,1.7705569837803274,38384,18938,11559,57,38,42,0.3527904328018223,0.09149645685702376,6.553747771193247,111601,-110362,-456,55.52472571481036"
"WH033,Atlanta,2845,3243,4,2,23,40414,S944,Automotive,8936,3.677748308765268,5.66030557199651,3.142890987644858,19590,9593,6891,294,14,18,3.1409490333919154,0.14522715671260847,5.677748308765268,56898,-47962,398,42.66030557199651"
"WH382,Miami,4258,4740,6,7,20,80668,S417,Automotive,5312,4.727865362298307,3.5719377431829247,4.123246920147931,27619,4776,12277,13,42,91,1.2475340535462658,0.1541692313262609,11.727865362298306,97721,-92409,482,65.57193774318293"
"WH001,Miami,3807,3440,10,1,24,42372,S372,Furniture,4503,1.544249907416704,2.2804952230500457,1.241844082686431,13306,18195,9484,63,4,59,1.1828211189913318,0.2861115286336991,2.544249907416704,70051,-65548,-367,30.280495223050046"
"WH330,Denver,4403,4734,10,4,7,77444,S317,Electronics,3880,1.758340306240136,6.994654001430552,1.6622287527436947,31326,2080,6426,18,23,52,0.8812173518055871,0.1405541722530805,5.758340306240136,85950,-82070,331,36.994654001430554"
"WH080,Seattle,4039,1966,5,1,16,82812,S892,Furniture,3353,1.623880837111609,4.827142990295423,1.1974195266658318,17616,15539,4666,55,30,40,0.830155979202773,0.22928019981834696,2.623880837111609,103017,-99664,-2073,50.82714299029542"
"WH488,Dallas,4067,2729,7,2,12,46080,S622,Automotive,4596,1.4063876567670106,7.932470020225499,1.7886836885313042,10940,6967,11725,260,8,90,1.130071305630686,0.3717550274223035,3.4063876567670106,64772,-60176,-1338,27.932470020225498"
"WH201,Los Angeles,4179,964,6,1,10,55053,S520,Groceries,4124,1.479340516748494,3.581714604173842,1.9992269502234052,29722,9487,7488,253,0,45,0.9868389566882029,0.14060292039566652,2.4793405167484943,72028,-67904,-3215,13.581714604173841"
"WH056,Atlanta,4278,3427,5,3,19,39851,S396,Electronics,9286,2.8231035661565462,9.085423138809496,3.5575498356588,38006,14959,11699,278,48,80,2.1706404862085087,0.11256117455138662,5.823103566156546,66509,-57223,-851,76.08542313880949"
"WH046,Los Angeles,4545,2036,2,6,8,90308,S801,Apparel,7029,2.658175319155957,7.241184773682219,1.3017447317844013,25207,5008,12688,231,45,98,1.5465346534653466,0.18030705756337526,8.658175319155957,108004,-100975,-2509,60.24118477368222"
"WH442,Chicago,544,4553,9,3,20,59227,S407,Groceries,9535,1.777482496171107,8.202470619682316,1.8649757697318008,11085,14270,6211,275,50,46,17.527573529411764,0.04907532701849346,4.777482496171107,79708,-70173,4009,78.20247061968232"
"WH209,Denver,3328,3027,2,3,22,93013,S544,Groceries,7683,1.3716127282656592,3.081702746518394,3.243556193698297,15557,6652,8795,216,28,13,2.30859375,0.21392299286494826,4.371612728265659,108460,-100777,-301,53.081702746518395"
"WH390,Houston,1124,4854,7,1,16,30515,S503,Groceries,1927,1.4056862016276646,2.733842988478245,2.3406769407055235,39339,15148,14579,179,20,79,1.7144128113879002,0.02857215485904573,2.4056862016276646,60242,-58315,3730,38.733842988478244"
"WH042,Chicago,2279,1930,10,7,24,72812,S569,Automotive,4016,3.270863467961015,3.646862301692016,1.0138251716378477,46299,6101,12458,163,30,51,1.7621763931548926,0.04922352534611979,10.270863467961014,91371,-87355,-349,57.64686230169202"
"WH414,Dallas,2358,2655,6,7,23,45715,S995,Groceries,1413,2.658152206827753,2.996627471491692,1.898483055164693,26390,7744,5653,140,21,76,0.5992366412213741,0.08935202728306177,9.658152206827753,59112,-57699,297,46.99662747149169"
"WH390,Miami,1376,5004,2,1,24,64485,S742,Furniture,3285,3.9940003122316288,4.566255197068634,3.509173281292153,48768,16192,9028,199,32,20,2.3873546511627906,0.02821522309711286,4.994000312231629,89705,-86420,3628,60.566255197068635"
"WH001,Chicago,3721,3835,6,7,14,60781,S565,Automotive,1330,1.0590771242213273,4.227656217117181,4.43857426913306,33682,14240,6406,0,41,95,0.35743079817253426,0.11047443738495338,8.059077124221327,81427,-80097,114,59.22765621711718"
"WH266,Miami,4874,4415,8,1,11,87222,S851,Groceries,6771,3.990190340030412,9.454588072113554,2.830472259473992,37502,1217,8138,6,15,39,1.3892080426754205,0.12996640179190444,4.990190340030412,96577,-89806,-459,35.45458807211355"
"WH039,Chicago,4264,676,4,3,13,35183,S120,Groceries,5645,4.595759430358646,6.895952085947726,3.714721486862498,45076,18049,2828,117,11,80,1.323874296435272,0.0945957937705209,7.595759430358646,56060,-50415,-3588,30.895952085947727"
"WH037,Miami,2570,3036,5,6,16,72382,S602,Electronics,2353,2.1657178618669675,1.4077363114477377,4.603616446685138,27852,7710,1039,132,45,50,0.9155642023346303,0.09227344535401408,8.165717861866968,81131,-78778,466,62.407736311447735"
"WH500,Dallas,4798,2861,8,4,23,70972,S966,Automotive,5015,4.650455809547309,4.900964559372193,2.980073154668501,39543,8082,13117,136,26,14,1.0452271779908295,0.12133626684874693,8.65045580954731,92171,-87156,-1937,53.90096455937219"
"WH361,Houston,3845,1896,6,3,12,67556,S598,Electronics,9719,4.072614418912835,8.415299805686121,2.7669271949125624,34874,14922,13314,126,11,97,2.527698309492848,0.1102540574640133,7.072614418912835,95792,-86073,-1949,31.41529980568612"
"WH391,Miami,2671,2527,6,2,18,36034,S102,Automotive,1288,4.562037056130106,3.703467467427796,4.406367856102272,49979,12654,3570,25,20,51,0.4822163983526769,0.05344244582724744,6.562037056130106,52258,-50970,-144,41.7034674674278"
"WH027,New York,4759,484,9,2,17,96825,S131,Automotive,3694,0.8309198768315766,3.560419599792402,3.2033900280493843,16996,7961,14110,119,41,85,0.7762134902290397,0.28000706048481994,2.830919876831577,118896,-115202,-4275,61.560419599792404"
"WH141,Miami,659,4727,10,5,8,42631,S798,Furniture,8771,3.7807064296169504,3.436632472597457,3.091611397439918,46742,13170,3430,178,6,82,13.309559939301973,0.014098669291001668,8.78070642961695,59231,-50460,4068,17.43663247259746"
"WH398,Atlanta,1859,3467,2,6,18,79114,S637,Automotive,1103,4.792046456246479,5.049971077105031,1.3953847664704364,22704,4727,7642,15,36,60,0.593329747175901,0.08187984496124032,10.792046456246478,91483,-90380,1608,59.04997107710503"
"WH488,Miami,734,2644,4,3,17,82106,S853,Groceries,3149,2.3510002468161737,3.311114917107901,2.340524176693509,25240,5249,1900,201,45,49,4.290190735694823,0.029080824088748018,5.351000246816174,89255,-86106,1910,65.3111149171079"
"WH122,Dallas,4100,5099,7,2,12,52305,S668,Apparel,4137,3.935873607515373,3.899368335105133,4.599728315617082,17206,7229,10178,155,18,91,1.0090243902439024,0.23828896896431478,5.935873607515373,69712,-65575,999,33.89936833510514"
"WH202,Chicago,2011,3949,5,2,21,59432,S469,Automotive,2891,2.426555640359147,7.69024545329578,4.975743289652216,13524,12644,3492,26,33,74,1.4375932371954252,0.1486986098787341,4.4265556403591475,75568,-72677,1938,61.69024545329578"
"WH475,Atlanta,4328,1522,6,3,19,50887,S401,Furniture,4595,1.225912772528076,1.3565060675912683,4.44173182280283,20088,17571,7604,97,31,93,1.0616913123844731,0.21545201115093587,4.225912772528076,76062,-71467,-2806,51.35650606759127"
"WH164,Atlanta,1130,5141,2,5,14,62347,S103,Apparel,3431,1.2448179642417778,4.628427681400431,3.40349220255632,42992,4735,14388,264,17,13,3.0362831858407078,0.026283959806475625,6.244817964241777,81470,-78039,4011,35.62842768140043"
"WH163,Denver,691,2105,7,6,7,72227,S441,Apparel,5715,0.517357453398711,5.80637413604332,3.612657035700576,31692,9854,13762,20,20,23,8.270622286541245,0.02180360974378392,6.517357453398711,95843,-90128,1414,32.80637413604332"
"WH494,New York,3139,1614,4,2,24,63111,S187,Automotive,8588,3.203501207736076,3.496650539734967,3.893917070334103,24561,9978,14532,76,28,92,2.7359031538706593,0.1278042424982696,5.2035012077360765,87621,-79033,-1525,55.49665053973497"
"WH109,Miami,4011,4098,2,5,11,46152,S408,Automotive,5323,2.965608913195495,6.362546426915857,2.2123094669803502,18705,7073,13970,9,7,83,1.3271004736973324,0.21443464314354452,7.965608913195495,67195,-61872,87,24.362546426915856"
"WH088,Denver,4839,3605,4,4,12,87571,S967,Furniture,6480,2.5926284864434326,9.661415588785433,3.722192402585713,11626,5702,3342,221,35,75,1.3391196528208307,0.4162222604507139,6.592628486443433,96615,-90135,-1234,56.66141558878543"
"WH476,New York,2870,3549,5,6,9,54988,S688,Automotive,6519,2.3369471652360128,6.182588307420106,4.557443631409145,26572,13100,3192,214,36,57,2.2714285714285714,0.10800842992623814,8.336947165236012,71280,-64761,679,51.182588307420104"
"WH102,Chicago,2523,5037,2,4,7,85322,S990,Apparel,8354,2.4710722036810497,3.910110156986097,1.4706488125613095,39627,5718,11671,225,18,81,3.3111375346809355,0.06366871072753426,6.47107220368105,102711,-94357,2514,28.910110156986097"
"WH288,Los Angeles,2981,2203,7,5,12,81725,S739,Apparel,2543,1.504996937793761,1.6393072447117158,3.319409968903472,12566,12316,8711,194,49,89,0.8530694397853069,0.23722743912143882,6.504996937793761,102752,-100209,-778,62.639307244711716"
"WH121,Dallas,3594,4135,5,1,19,82199,S237,Electronics,5103,4.295808529263957,8.387694633379652,4.200777495818175,13566,12058,11764,185,24,18,1.4198664440734559,0.2649270234409553,5.295808529263957,106021,-100918,541,51.38769463337965"
"WH340,Miami,2753,4022,6,4,14,54693,S604,Apparel,6594,1.167104953916856,6.4277633843687925,4.0787152245079135,16172,3931,5384,72,29,22,2.3952052306574645,0.1702325006183527,5.167104953916856,64008,-57414,1269,49.42776338436879"
"WH088,Los Angeles,4772,1457,5,1,5,40177,S829,Groceries,5640,3.757307676346766,4.827620989708128,4.958809284073855,43571,13210,3013,192,9,47,1.1818943839061191,0.10952238874480733,4.757307676346766,56400,-50760,-3315,18.82762098970813"
